SMILES	ST_split
Cc1ccc(NC(=S)Nc2ccc(cc2)N(=O)=O)cc1	0.8586000060000001
CN1CCC(c2ccc3N(C)C=Cc3c2)C21C(=O)c1ccccc1C2=O	0.3309000019999999
COc1ccc(cc1)N1C(=O)C(=C(C2=C1CCC2)C(F)(F)F)C#N	1.3603000080000005
S=C(NN=CC(=NNC(=S)N1CCCCC1)c1ccccc1)N1CCCCC1	0.5215000029999999
C1CCC2(C1)c1cc(ccc1c1ccc(cc21)C1=CC=CS1)C1=CC=CS1	1.172500007
COc1cc(ccc1O)C1Oc2c(OC)cc(C=CC=O)cc2C1COC(=O)C12CCC(C)(C(=O)O1)C2(C)C	0.7125000049999999
c1ccc(cc1)N1C(=Nc2c3ccccc3c3ccccc3c12)c1ccc(C=Cc2ccc(cc2)C2=Nc3c4ccccc4c4ccccc4c3N2c2ccccc2)cc1	0.987600006
CN(C)CCN(Cc1cc(C)cc(N2N=C3C=CC=CC3=N2)c1O)Cc1cc(C)cc(N2N=C3C=CC=CC3=N2)c1O	1.460900008
Cc1cc(C)c(N=C2c3cccc4cccc(c34)C2(C)O)c(C)c1	0.6139000029999999
COc1cc2C(=O)C(=O)Nc3cc[n+](C)c(c1[O-])c23	1.2283000080000002
O=C(NN=Cc1ccccc1)C1=Cc2ccccc2OC1=O	1.0506000060000005
CN1CC(=Cc2cccc(c2)N=Cc2cccc(O)c2O)C(=O)C(C1)=Cc1ccccc1F	0.5273000030000001
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CN1C(=O)c2cc(Cl)c3c4c(Cl)cc5C(=O)N(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)c6cc(Cl)c(c7c(Cl)cc(C1=O)c2c37)c4c56	1.079900006
O=C1NC=CC(=C1C#N)C=Cc1ccccc1	1.363700009
O=N(=O)c1ccc(NN=C2CCCCC3(CCCO3)C2)c(c1)N(=O)=O	1.405100009
COc1ccc(C=CC=CC(=O)C(F)(F)F)cc1	1.3522000079999996
O=C1C2=C(OC3(C2)Oc2ccccc2C2C4CC(C=C4)C32)C(=O)c2ccccc12	0.8221000049999998
COC(=O)C1=C(NC(=O)C1=Cc1ccccc1)c1ccccc1	1.448500008
Cc1ccc2c(c1)C(=C1c3ccc(C)cc3C(=C21)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C	0.605900004
F[B-]1(F)N2C(=C(Cl)C=C2C(=C2C=C(Cl)C(=[N+]12)Cl)Oc1ccccc1)Cl	1.190500007
C=C1COc2ccccc2C(=O)C=Cc2cc3ccccc3cc2OCC(=C)COc2cc3ccccc3cc2C=CC(=O)c2ccccc2OC1	0.6204000029999999
CN1c2ccccc2C(=C1c1ccc(cc1)C#N)c1ccc(cc1)N(=O)=O	1.4385000090000002
CC(C)[Si](C#Cc1c2C(=O)c3ccccc3c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2C(=O)c3ccccc3c12)(C(C)C)C(C)C	0.5543000039999999
Cc1ccc(cc1)N(c1ccc(C)cc1)c1ccc(cc1)C=Cc1cccc2ccccc12	0.988200005
CN(C)c1ccc(C=CC2=CC(C=C(C)O2)=C(C#N)C#N)cc1	1.2334000070000002
CN(C)C(=O)N1C(=Cc2ccccc12)C=Cc1ccc(Cl)cc1	1.3346000079999998
CCC1(CC)C2=CC=C(N2)C(C)(C2=CC=C(N2)C(CC)(CC)C2=CC=C(N2)C(C)(C2=CC=C1N2)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O	1.398000008
CCCC(CC)(C1=CC=CS1)C1=CC=C(S1)C(C)=NNc1ccc(cc1N(=O)=O)N(=O)=O	1.246100007
CC(C)(C)c1ccc(NC(=O)C2(Cc3cc(Br)ccc3C2=O)C#N)cc1	0.3721000020000002
CN1CCN2COc3ccc4ccc5ccc(O)c6c1c2c3c4c56	1.3632000080000002
Cc1ccc(cc1)C(=O)C1N2C(Sc3ccccc23)C2N3C(OC12c1ccc(C)cc1)Sc1ccccc31	0.3928000029999996
Oc1ccccc1NC(=CC(=O)c1ccccc1)c1ccccc1	1.179000007
Cc1ccccc1Nc1cc(Nc2ccccc2C)c(cc1N(=O)=O)N(=O)=O	1.146600007
CCCCCC(=C1C(=O)Nc2ccccc12)P1(=O)OCC(C)(C)CO1	1.140700007
CCCCCCCOc1ccc(cc1)N=Nc1c(C)c(C)c(N=Nc2ccc(OCCCCCCC)cc2)c(C)c1C	0.6364000030000001
CC(C)=P(c1ccccc1)(c1ccccc1)c1ccccc1	0.1106000009999998
CCSC1C2COC(O2)C(=C(C#N)C#N)C1=C(SC)SC	0.8025000040000001
CN(C)c1ccc2cc(C=O)ccc2c1c1c(ccc2cc(C=O)ccc12)N(C)C	0.955600006
COc1ccc(cc1)N1C(=O)C(=C(C(=O)C=Cc2ccccc2)C21C(=O)N(C(=C2C(C)=O)C)c1ccccc1)O	0.6317000030000002
CCOC(=O)C(=CNc1ccc(cc1)N(=O)=O)C(=O)OCC	1.4499000080000002
COc1c(C)c2OC34OC(CC(=C3C(=O)C(C)(C)C(=O)C4(C)Cc2c(O)c1C(=O)C=Cc1ccccc1)O)c1ccccc1	0.4330000030000001
CN1C(=O)N(C)C2=C(C(N3CCc4ccccc4C3=N2)c2ccccc2)C1=O	0.9287000059999996
S1C=CC=C1c1ccnc2nc(c3ccccc3)c(nc12)c1ccccc1	0.8236000049999999
CC1=CC=C(O1)c1c2OC(=Cc2cc2ccccc12)C	1.299500008
CN(C)c1ccc(cc1)C(=Cc1cnccn1)c1ccccc1	1.060300007
COc1cccc(C=NNC(=S)Nc2ccccn2)c1O	0.4097000029999997
CN(C)c1ccc(cc1)C(=C(C#N)C#N)C(=C(C#N)C#N)c1cc(c2ccc(cc2)C(C)(C)C)c2C(=C(C#N)C#N)c3ccccc3c2c1c1ccc(cc1)C(C)(C)C	0.793600004
NC(=S)NN=C(C=NO)C=NO	0.8332000050000001
NC(=S)N1N=C(CC1c1ccc(F)cc1)c1ccc(Br)cc1	0.950700006
O1C(=NN=C1c1cc(ccc1c1ccc(cc1C1=NN=C(O1)c1ccccc1)N1c2ccccc2c2ccccc12)N1c2ccccc2c2ccccc12)c1ccccc1	0.6740000039999998
CC1(C)CC(=O)C2=C3N(C=Cc4ccccc34)C(=Nc3ccccc3)N=C2C1	0.6894000039999999
Cc1ccc(cc1)C1=CC=C(C2=Nc3c4ccccc4c4ccccc4c3N2c2ccccc2)C2=NSN=C12	1.083500007
O=N(=O)C12CN(CN(Cc3ccccc3)C1)CN(Cc1ccccc1)C2	1.2752000069999996
COC(=O)C12CN(C)CC(C(N(C)C1c1ncc(Br)cc1Br)c1ncc(Br)cc1Br)(C(=O)OC)C2=O	0.4367000029999994
Brc1ccc(cc1)C(C#N)=C(C#N)c1ccc(C=Cc2ccc(cc2)N(c2ccccc2)c2ccccc2)cc1	0.8246000050000002
N1C2=NC3=NC(=NC4=CC=C(N4)C(=C4C=CC(=N4)C(=C1C=C2)c1ccccc1)c1ccccc1)C=C3	0.7119000040000001
O=C1c2ccc3ccccc3c2c2c3ccccc3ccc12	0.7912000049999999
N1C=C(c2ccccc12)C1=C2C(=Nc3ccccc23)Oc2ccccc12	0.7312000050000003
OCC(NC=C1C=C(C=CC1=O)N=Nc1ccccc1)c1ccccc1	0.622300004
OC(=O)c1ccc(cc1)c1cc2nc3c(nc2cc1c1ccc(cc1)C(O)=O)c1nc2cc(c4ccc(cc4)C(O)=O)c(cc2nc1c1nc2cc(c4ccc(cc4)C(O)=O)c(cc2nc31)c1ccc(cc1)C(O)=O)c1ccc(cc1)C(O)=O	0.7470000039999998
COc1c2SC(=Cc2c(OC)c2SC(=Cc12)C=Nc1ccc(cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1)C=Nc1ccc(cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1	1.024600006
ClC(=O)C1=CC2=C(ON=C2C=C1)c1ccc(Cl)cc1	1.3945000089999997
O=C(C=Cc1ccc2ccc3cccc4ccc1c2c34)c1ccc(cc1)N(=O)=O	1.168700007
CC(=O)Oc1ccc(cc1)C=C1Oc2cc(OC(C)=O)cc(OC(C)=O)c2C1=O	1.0032000059999997
CCOC(=O)C1(CC(ON1c1ccccc1)N1C(=O)c2ccccc2C1=O)C(=O)OCC	0.3695000030000002
Brc1c2ccccc2c(Br)c2ccccc12	1.3554000079999995
OCc1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O	0.3965000030000003
CC12CCCC3(CCCCC13C)c1cc(OCc3ccc(cc3)N(=O)=O)ccc1C2	1.387000009
COC1(OC)C(=CC(O)=O)C(=O)C(=C1N(C)C)Cl	0.5532000040000002
